"RA_anom","1_Nao Obrigatoria_Aprovado","1_Nao Obrigatoria_Desistencia","1_Nao Obrigatoria_Reprovado","1_Obrigatória_Aprovado","1_Obrigatória_Desistencia","1_Obrigatória_Reprovado","2_Nao Obrigatoria_Aprovado","2_Nao Obrigatoria_Desistencia","2_Nao Obrigatoria_Reprovado","2_Obrigatória_Aprovado","2_Obrigatória_Desistencia","2_Obrigatória_Reprovado","3_Nao Obrigatoria_Aprovado","3_Nao Obrigatoria_Desistencia","3_Nao Obrigatoria_Reprovado","3_Obrigatória_Aprovado","3_Obrigatória_Desistencia","3_Obrigatória_Reprovado","4_Nao Obrigatoria_Aprovado","4_Nao Obrigatoria_Desistencia","4_Nao Obrigatoria_Reprovado","4_Obrigatória_Aprovado","4_Obrigatória_Desistencia","4_Obrigatória_Reprovado","5_Nao Obrigatoria_Aprovado","5_Nao Obrigatoria_Desistencia","5_Nao Obrigatoria_Reprovado","5_Obrigatória_Aprovado","5_Obrigatória_Desistencia","5_Obrigatória_Reprovado","6_Nao Obrigatoria_Aprovado","6_Nao Obrigatoria_Desistencia","6_Nao Obrigatoria_Reprovado","6_Obrigatória_Aprovado","6_Obrigatória_Desistencia","6_Obrigatória_Reprovado","7_Nao Obrigatoria_Aprovado","7_Nao Obrigatoria_Desistencia","7_Nao Obrigatoria_Reprovado","7_Obrigatória_Aprovado","7_Obrigatória_Desistencia","7_Obrigatória_Reprovado","8_Nao Obrigatoria_Aprovado","8_Nao Obrigatoria_Desistencia","8_Nao Obrigatoria_Reprovado","8_Obrigatória_Aprovado","8_Obrigatória_Desistencia","8_Obrigatória_Reprovado","9_Nao Obrigatoria_Aprovado","9_Nao Obrigatoria_Desistencia","9_Nao Obrigatoria_Reprovado","9_Obrigatória_Aprovado","9_Obrigatória_Desistencia","9_Obrigatória_Reprovado","10_Nao Obrigatoria_Aprovado","10_Nao Obrigatoria_Desistencia","10_Nao Obrigatoria_Reprovado","10_Obrigatória_Aprovado","10_Obrigatória_Desistencia","10_Obrigatória_Reprovado","11_Nao Obrigatoria_Aprovado","11_Nao Obrigatoria_Desistencia","11_Nao Obrigatoria_Reprovado","11_Obrigatória_Aprovado","11_Obrigatória_Desistencia","11_Obrigatória_Reprovado","12_Nao Obrigatoria_Aprovado","12_Nao Obrigatoria_Desistencia","12_Nao Obrigatoria_Reprovado","12_Obrigatória_Aprovado","12_Obrigatória_Desistencia","12_Obrigatória_Reprovado","13_Nao Obrigatoria_Aprovado","13_Nao Obrigatoria_Desistencia","13_Nao Obrigatoria_Reprovado","13_Obrigatória_Aprovado","13_Obrigatória_Desistencia","13_Obrigatória_Reprovado","14_Nao Obrigatoria_Aprovado","14_Nao Obrigatoria_Desistencia","14_Nao Obrigatoria_Reprovado","14_Obrigatória_Aprovado","14_Obrigatória_Reprovado","15_Nao Obrigatoria_Aprovado","15_Nao Obrigatoria_Desistencia","15_Nao Obrigatoria_Reprovado","15_Obrigatória_Aprovado","15_Obrigatória_Reprovado","16_Nao Obrigatoria_Aprovado","16_Nao Obrigatoria_Desistencia","16_Nao Obrigatoria_Reprovado","16_Obrigatória_Aprovado","17_Nao Obrigatoria_Aprovado","17_Nao Obrigatoria_Desistencia","17_Nao Obrigatoria_Reprovado","17_Obrigatória_Aprovado","17_Obrigatória_Reprovado","18_Nao Obrigatoria_Aprovado","18_Obrigatória_Aprovado","DESCRICAOEGRESSO","PAAIS","SEXO","ESTADOCIVIL","TIPOFORMACAOANTERIOR","NATUREZAESCOLAANTERIOR","DTNASC","NOTAVESTIBULAR","CR","ras","Censura"
"3a6fa00d",0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,5,0,0,1,1,0,4,0,0,3,0,2,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","8/18/1989",482.49,"0.7824","3a6fa00d",0
"3a9aafc9",0,0,2,5,0,2,0,0,0,2,0,2,0,0,0,3,0,0,0,1,0,4,0,0,1,2,0,2,0,0,0,0,0,3,0,1,4,0,0,2,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","1/18/1990",452.37,"0.6771","3a9aafc9",0
"3aaf8ae",0,0,4,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,1,1,3,0,0,1,0,1,2,0,0,0,0,1,3,0,0,1,0,2,2,0,0,1,1,1,1,0,1,0,1,0,3,0,2,0,0,1,1,0,1,2,0,0,3,0,0,4,0,0,1,0,0,2,1,2,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","6/14/1981",474.11,"0.4934","3aaf8ae",0
"3ab901a9",0,0,0,5,0,1,1,0,2,2,0,0,1,1,0,4,0,1,2,0,0,2,0,0,1,0,0,2,0,0,1,1,1,4,0,0,5,0,0,2,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Tecnico Publico","7/7/1983",620.51,"0.6851","3ab901a9",0
"3ad4ab4a",0,0,0,5,0,1,0,0,0,4,0,0,0,1,4,5,0,1,3,2,0,3,0,1,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,3,2,0,2,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",1,"M","S","S","2º Grau Publico","3/29/1991",448,"0.6504","3ad4ab4a",0
"3b5222e8",1,0,1,4,0,0,0,0,2,2,0,0,1,0,0,5,0,0,1,0,0,4,0,0,3,0,0,2,0,0,1,0,0,4,0,0,3,0,1,2,0,0,4,2,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Tecnico Publico","6/10/1977",540.82,"0.6188","3b5222e8",0
"3b591e8f",0,0,0,5,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,5,0,0,3,0,0,3,0,0,4,0,0,2,0,0,4,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","6/24/1982",609.81,"0.6658","3b591e8f",0
"3be4a37d",1,1,0,5,0,3,0,0,1,8,1,0,4,0,0,4,0,2,2,0,0,6,0,2,3,0,1,2,1,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","2/4/1988",500.52,"0.4554","3be4a37d",1
"3c16d880",1,0,0,1,0,3,2,0,0,2,0,1,3,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","10/4/1984",535.15,"0.4719","3c16d880",1
"3c3b3461",0,0,4,5,0,2,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S"," ","(null)","12/24/1993",571,"0.7638","3c3b3461",1
"3c6073c6",0,0,0,4,0,6,0,0,0,7,0,2,2,0,3,4,0,4,4,1,0,2,1,4,2,1,0,1,0,4,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","3/4/1991",469,"0.3897","3c6073c6",1
"3c614f0f",0,0,0,5,0,0,1,0,0,4,0,0,0,0,0,5,0,0,2,0,1,3,0,0,4,1,0,2,0,0,2,0,0,3,0,0,2,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","8/25/1981",555.93,"0.7026","3c614f0f",0
"3c8be4f9",0,0,2,5,0,2,2,0,0,2,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Publico","9/11/1994",452,"0.4458","3c8be4f9",1
"3c91d023",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","2/25/1980",542.31,"0.0354","3c91d023",1
"3c9c5af1",1,0,0,5,0,0,0,0,0,6,0,0,0,0,1,2,0,0,2,1,0,4,0,0,4,1,1,3,0,0,4,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","6/18/1978",660.16,"0.6918","3c9c5af1",0
"3cd985ad",1,0,3,2,0,0,1,0,2,2,0,0,0,0,2,2,0,0,1,0,0,4,0,0,2,0,3,1,0,0,3,0,2,1,0,0,1,1,2,1,0,0,0,1,1,5,0,0,0,1,0,3,0,0,2,0,3,1,0,0,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","6/13/1976",553.84,"0.5668","3cd985ad",0
"3ce4cd87",0,0,0,3,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,2,0,2,0,0,4,3,0,2,0,0,0,2,0,2,1,0,0,3,0,1,3,0,0,3,0,0,2,0,0,3,0,0,1,1,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","10/4/1989",534,"0.5581","3ce4cd87",0
"3cff2b9a",2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Tecnico Publico","3/9/1978",557.37,"0.3963","3cff2b9a",1
"3d01a5f1",2,1,1,1,0,0,2,1,2,2,0,0,2,0,2,1,0,0,2,0,3,0,0,0,1,1,0,2,0,0,3,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","1/28/1979",529.33,"0.4897","3d01a5f1",1
"3d397d33",0,0,0,6,0,1,0,0,0,2,0,2,1,0,1,3,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3,0,4,3,0,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Publico","10/22/1986",433.81,"0.6687","3d397d33",0
"3dcc05f0",0,0,0,5,0,0,0,0,0,4,1,0,0,1,0,4,0,0,0,0,0,3,1,0,2,0,0,3,0,0,0,1,0,5,0,0,2,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","10/14/1990",425,"0.7876","3dcc05f0",0
"3dfd1c79",0,0,0,5,0,1,0,0,0,4,0,1,0,0,0,4,1,0,1,0,0,2,0,2,1,0,1,1,0,2,0,0,1,5,0,0,2,0,0,2,0,0,2,0,0,3,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","12/21/1983",654,"0.5931","3dfd1c79",0
"3e8a9f68",0,0,0,5,0,1,0,0,0,4,0,0,0,0,0,4,0,1,1,0,0,4,0,0,3,0,0,3,0,0,3,0,0,2,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","6/7/1985",645.93,"0.6771","3e8a9f68",0
"3e8e444e",0,0,0,2,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",1,"M","S","S","2º Grau Tecnico Publico","8/8/1986",509.26,"0.2740","3e8e444e",1
"3eb6c6b",0,2,1,2,0,0,0,1,3,2,0,0,2,0,2,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Publico","7/3/1978",492.24,"0.3455","3eb6c6b",1
"3f098622",0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,4,0,0,2,1,0,3,0,0,4,1,0,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","5/22/1984",583.38,"0.7995","3f098622",0
"3f33dd7d",0,0,3,4,0,3,0,0,0,4,0,0,1,1,0,3,1,0,2,0,0,2,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","11/5/1993",538,"0.5611","3f33dd7d",1
"3f7f5a63",0,0,2,5,0,3,1,1,2,2,0,0,1,1,2,2,0,0,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,2,0,0,0,0,2,2,0,1,3,1,1,2,0,0,3,0,2,1,0,0,1,1,2,1,1,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","4/12/1983",569.52,"0.3952","3f7f5a63",1
"3f82389a",0,0,0,5,0,0,1,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,1,0,3,0,0,4,0,0,2,0,0,4,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Publico","3/24/1980",579.52,"0.7594","3f82389a",0
"3fea0291",3,0,3,1,0,2,5,0,2,0,0,0,1,0,5,0,0,0,4,0,0,1,0,0,2,0,2,1,0,0,3,2,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,2,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Tecnico Publico","3/19/1978",659.41,"0.4390","3fea0291",1
"400d0727",1,0,0,5,0,0,0,1,0,4,0,0,0,0,0,5,0,0,1,0,0,4,0,0,2,0,1,2,0,0,3,1,0,3,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","1/9/1979",582,"0.7308","400d0727",0
"4035d653",0,0,0,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",1,"M","S","S","2º Grau Tecnico Publico","1/31/1994",440,"0.1074","4035d653",1
"405702f8",0,0,1,3,0,0,0,1,1,3,0,0,2,1,1,2,0,0,2,0,4,2,0,0,2,1,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","5/30/1973",598.14,"0.4809","405702f8",0
"405949cf",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"F","S","S","2º Grau Particular","6/19/1990",500,"0.0408","405949cf",1
"40d61cd",0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,5,0,0,2,0,0,4,0,0,4,1,0,3,0,0,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","2º Grau Particular","7/20/1991",532,"0.8050","40d61cd",1
"40e5b645",0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","(null)","4/11/1997",583.3,"-10,000","40e5b645",1
"40ec9900",0,0,0,4,0,1,0,0,0,3,0,2,0,0,0,1,0,3,1,0,0,2,0,1,1,1,3,3,0,1,0,1,1,3,0,0,3,0,0,1,0,1,0,0,1,2,0,1,4,0,0,2,0,0,1,0,0,3,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","8/17/1989",413.79,"0.5815","40ec9900",0
"411f0d06",0,0,2,3,0,0,0,0,1,3,0,0,0,0,1,4,0,0,1,0,2,2,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,4,0,0,0,1,0,1,1,0,3,2,1,0,2,0,0,0,0,3,4,0,0,2,0,2,2,0,0,1,1,2,1,0,0,1,0,3,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","1/3/1980",494.66,"0.5101","411f0d06",0
"412c791c",1,0,0,5,0,0,0,1,1,3,0,0,0,0,0,5,0,0,4,0,1,2,0,0,0,0,2,2,0,0,1,1,0,4,0,0,3,0,0,2,0,0,3,0,0,1,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","10/24/1979",591.18,"0.6433","412c791c",0
"412e1d39",0,0,0,4,0,1,0,0,0,2,1,1,1,0,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","2/15/1995",545,"0.3994","412e1d39",1
"41964e92",0,0,0,5,0,1,0,0,0,4,0,0,1,0,0,4,0,1,4,1,0,3,0,0,3,0,0,3,0,0,5,0,0,2,0,0,3,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Tecnico Publico","1/31/1978",651.55,"0.8328","41964e92",0
"41f8b52b",0,0,0,5,0,1,1,0,0,4,0,0,1,1,0,4,0,0,1,0,0,4,0,0,1,1,0,2,0,0,3,0,0,2,0,0,3,1,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","7/29/1981",614.82,"0.7037","41f8b52b",0
"42386568",1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"F","S","S","2º Grau Particular","6/30/1968",666.29,"0.1286","42386568",1
"4247e16b",3,1,0,2,0,0,1,0,1,2,0,0,0,0,0,5,0,0,0,1,1,1,0,0,2,0,0,2,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,0,2,2,0,0,2,0,0,0,0,1,2,0,1,2,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","10/29/1977",589.83,"0.6231","4247e16b",0
"424e2020",1,0,0,5,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,2,0,0,3,0,0,5,0,0,1,0,0,5,0,0,1,0,0,4,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Publico","1/30/1978",583.22,"0.7515","424e2020",0
"428c1067",0,0,1,4,0,0,0,0,1,3,0,0,1,0,4,1,0,0,0,0,3,1,0,0,1,0,1,4,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,2,1,0,3,2,0,0,2,0,0,1,2,1,2,0,0,4,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","12/28/1980",509.83,"0.5696","428c1067",0
"428e9a4c",1,0,2,3,0,0,0,0,0,3,0,0,0,1,2,2,0,0,1,0,0,4,0,0,2,1,0,3,0,0,0,1,0,3,0,0,3,1,0,3,0,0,4,1,0,2,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","7/18/1976",636.81,"0.6738","428e9a4c",0
